235	5.40949	1.51427
236	5.42099	1.52478
237	5.37796	1.52512
238	5.42838	1.53184
239	5.39934	1.53393
240	5.37229	1.53015
241	5.40087	1.53009
242	5.35361	1.53065
243	5.38201	1.5299
244	5.41946	1.53228
245	5.43792	1.53476
246	5.4265	1.53774
247	5.43951	1.54037
248	5.4719	1.54642
249	5.4241	1.55246
250	5.44464	1.5536
251	5.46554	1.55793
252	5.45499	1.55849
253	5.46473	1.55792
254	5.47353	1.56157
255	5.44991	1.55686
256	5.42081	1.56445
257	5.49185	1.56332
258	5.46366	1.5674
259	5.48024	1.5702
260	5.49248	1.57821
261	5.49396	1.59014
262	5.49008	1.59565
263	5.50334	1.59376
264	5.45617	1.59871
265	5.44219	1.606
266	5.46253	1.6089
267	5.4578	1.60535
268	5.42923	1.60834
269	5.44701	1.61539
270	5.46639	1.61478
271	5.4539	1.62041
272	5.5131	1.62867
273	5.50913	1.63589
274	5.44958	1.63389
275	5.50246	1.64306
276	5.50225	1.64807
277	5.4689	1.65959
278	5.51264	1.66269
279	5.50373	1.67015
280	5.54202	1.67431
281	5.50959	1.67376
282	5.51873	1.67635
283	5.54117	1.68028
284	5.48202	1.68455
285	5.50037	1.69361
286	5.50157	1.69702
287	5.50737	1.70156
288	5.49941	1.70622
289	5.48361	1.70794
290	5.48409	1.70667
291	5.49634	1.70916
292	5.47651	1.70764
293	5.53623	1.70731
294	5.491	1.70614
295	5.51083	1.71073
296	5.55207	1.71173
297	5.51589	1.70946
298	5.53651	1.71653
299	5.53923	1.72044
300	5.50985	1.72851
301	5.53099	1.73695
302	5.54401	1.73348
303	5.5618	1.73306
304	5.50242	1.73692
305	5.47441	1.73845
306	5.52901	1.73889
307	5.50719	1.73489
308	5.53021	1.73939
309	5.523	1.73941
310	5.5485	1.73598
311	5.52265	1.74019
312	5.50033	1.74233
313	5.45588	1.74123
314	5.51208	1.74599
315	5.4935	1.75404
316	5.52088	1.7541
317	5.47884	1.75455
318	5.49747	1.75722
319	5.47367	1.7594
320	5.56834	1.76508
321	5.55072	1.76652
322	5.55292	1.76952
323	5.5131	1.7688
324	5.51286	1.76442
325	5.49719	1.76479
326	5.53276	1.7755
327	5.51827	1.77955
328	5.50816	1.78022
329	5.4911	1.78589
330	5.52799	1.78968
331	5.5252	1.79637
332	5.49308	1.79883
333	5.4869	1.80443
334	5.50957	1.80599
335	5.49928	1.80395
336	5.53736	1.80958
337	5.52799	1.81378
338	5.53729	1.81838
339	5.55702	1.82554
340	5.49253	1.82949
341	5.50957	1.8351
342	5.5323	1.84158
343	5.55225	1.84786
344	5.59015	1.85092
345	5.52646	1.85318
346	5.5538	1.85521
347	5.54274	1.85583
348	5.55946	1.86298
349	5.60823	1.86061
350	5.56458	1.8594
351	5.5693	1.85833
352	5.55964	1.8616
353	5.54259	1.86257
354	5.51049	1.86386
355	5.5293	1.8728
356	5.53863	1.87845
357	5.52675	1.87499
358	5.52781	1.87726
359	5.56644	1.88623
360	5.58457	1.88754
361	5.60866	1.89409
362	5.57163	1.90145
363	5.56703	1.90669
364	5.53998	1.90442
365	5.51737	1.90577
366	5.57464	1.91029
367	5.53339	1.90791
368	5.52777	1.90462
369	5.54185	1.90071
370	5.56958	1.90368
371	5.56458	1.90075
372	5.59362	1.90966
373	5.56674	1.91246
374	5.57333	1.9093
375	5.5876	1.9164
376	5.57413	1.92168
377	5.57997	1.92352
378	5.57675	1.92611
379	5.55724	1.93403
380	5.54327	1.93748
381	5.5939	1.93817
382	5.62771	1.93832
383	5.54026	1.93562
384	5.61095	1.94165
385	5.58606	1.94574
386	5.58004	1.95139
387	5.58651	1.95325
388	5.57679	1.95843
389	5.65021	1.9627
390	5.58549	1.9622
391	5.58719	1.95207
392	5.61106	1.95227
393	5.56805	1.95046
394	5.57064	1.95064
395	5.58288	1.94979
396	5.56095	1.95694
397	5.61771	1.95758
398	5.60487	1.96005
399	5.61969	1.9683
400	5.64175	1.96908
401	5.56378	1.97006
402	5.5759	1.96723
403	5.58741	1.96924
404	5.62941	1.97042
405	5.60271	1.96873
406	5.65646	1.97638
407	5.6201	1.97762
408	5.60794	1.97868
409	5.61095	1.98469
410	5.62697	1.9924
411	5.66385	2.00311
412	5.65328	2.00499
413	5.67323	2.00897
414	5.67647	2.01006
415	5.64373	2.01535
416	5.65498	2.02186
417	5.65339	2.02601
418	5.67294	2.02719
419	5.61834	2.0361
420	5.66385	2.04167
421	5.68549	2.04635
422	5.62527	2.05049
423	5.68118	2.05358
424	5.6496	2.05444
425	5.64521	2.06406
426	5.61834	2.07155
427	5.58259	2.07239
428	5.63072	2.07355
429	5.61686	2.07254
430	5.63658	2.0734
431	5.65908	2.07481
432	5.64953	2.07476
433	5.62725	2.06987
434	5.6201	2.07174
435	5.64851	2.0726
436	5.67163	2.07999
437	5.60794	2.07988
438	5.63043	2.08149
439	5.67464	2.08332
440	5.64868	2.08104
441	5.66067	2.09509
442	5.66254	2.10211
443	5.63913	2.10745
444	5.68249	2.11765
445	5.67669	2.11936
446	5.66686	2.1208
447	5.67163	2.11779
448	5.66169	2.1168
449	5.66732	2.12825
450	5.68556	2.13376
451	5.62987	2.13401
452	5.69249	2.13193
453	5.64567	2.13271
454	5.70328	2.13557
455	5.63874	2.14223
456	5.69766	2.14953
457	5.71976	2.14836
458	5.68203	2.14342
459	5.66686	2.14904
460	5.6955	2.15332
461	5.69073	2.15168
462	5.63913	2.14906
463	5.6868	2.15716
464	5.65869	2.16339
465	5.67948	2.16338
466	5.70027	2.17108
467	5.68896	2.17165
468	5.67856	2.17319
469	5.66862	2.17386
470	5.656	2.17283
471	5.66629	2.17808
472	5.67948	2.18048
473	5.6838	2.17754
474	5.63305	2.18073
475	5.70197	2.18287
476	5.68033	2.18654
477	5.69982	2.19195
478	5.69027	2.19746
479	5.68857	2.19535
480	5.69225	2.19887
481	5.71959	2.20307
482	5.69271	2.20657
483	5.70982	2.20535
484	5.71067	2.21047
485	5.68295	2.20928
486	5.64476	2.20991
487	5.66169	2.20917
488	5.69034	2.20814
489	5.68896	2.20958
490	5.68295	2.21316
491	5.6851	2.21704
492	5.69027	2.21723
493	5.70891	2.21723
494	5.71266	2.21995
495	5.71021	2.22313
496	5.70112	2.22458
497	5.71845	2.22974
498	5.67124	2.23196
499	5.67708	2.2322
500	5.71106	2.23485
501	5.71067	2.23372
502	5.75294	2.23774
503	5.69681	2.23383
504	5.70851	2.23975
505	5.70328	2.24129
506	5.71799	2.23653
507	5.6989	2.23773
508	5.67754	2.24322
509	5.67425	2.23633
510	5.67941	2.23977
511	5.67117	2.24313
512	5.64589	2.24507
513	5.72061	2.24938
514	5.69579	2.25318
515	5.69918	2.25195
516	5.69334	2.25527
517	5.66778	2.25636
518	5.70073	2.26042
519	5.69635	2.25838
520	5.70197	2.26001
521	5.66908	2.26342
522	5.67294	2.26263
523	5.65112	2.26729
524	5.68617	2.26963
525	5.73062	2.26446
526	5.72061	2.26014
527	5.71584	2.25948
528	5.67686	2.25885
529	5.70243	2.26195
530	5.71959	2.26515
531	5.72408	2.26701
532	5.66732	2.26236
533	5.69635	2.26431
534	5.64914	2.2703
535	5.71845	2.2708
536	5.6851	2.27287
537	5.69027	2.27512
538	5.64345	2.27781
539	5.71499	2.28471
540	5.70509	2.28778
541	5.70197	2.29008
542	5.72323	2.29015
543	5.67248	2.28425
544	5.68118	2.29143
545	5.70049	2.29465
546	5.72238	2.29705
547	5.7176	2.30053
548	5.71067	2.3038
549	5.72022	2.30803
550	5.72408	2.30619
551	5.71675	2.30692
552	5.73624	2.30983
553	5.71959	2.31352
554	5.74101	2.3093
555	5.74964	2.30842
556	5.74232	2.31012
557	5.68118	2.31307
558	5.70289	2.31453
559	5.7163	2.3186
560	5.72715	2.31851
561	5.67362	2.31587
562	5.74579	2.31641
563	5.71436	2.31952
564	5.69119	2.32216
565	5.70459	2.32902
566	5.70243	2.33538
567	5.71976	2.34111
568	5.75056	2.3382
569	5.75141	2.34534
570	5.70527	2.35228
571	5.75965	2.35564
572	5.72323	2.35749
573	5.75703	2.36205
574	5.74795	2.36444
575	5.71283	2.35954
576	5.70675	2.36131
577	5.69572	2.36286
578	5.71697	2.36195
579	5.74448	2.36246
580	5.73493	2.36978
581	5.72623	2.36638
582	5.71198	2.36601
583	5.71244	2.37466
584	5.69851	2.37532
585	5.71106	2.37856
586	5.72584	2.38522
587	5.7193	2.38226
588	5.70629	2.38489
589	5.69812	2.38921
590	5.74925	2.39616
591	5.70675	2.39597
592	5.75619	2.40038
593	5.74402	2.39909
594	5.76874	2.39715
595	5.71198	2.39937
596	5.74077	2.40323
597	5.69851	2.40901
598	5.72454	2.41379
599	5.76874	2.4136
600	5.73317	2.41258
601	5.75032	2.41088
602	5.72238	2.41082
603	5.7471	2.42024
604	5.78214	2.4215
605	5.74016	2.42279
606	5.73755	2.42441
607	5.75141	2.42824
608	5.7809	2.43394
609	5.728	2.43516
610	5.75442	2.43606
611	5.73147	2.43266
612	5.74402	2.42786
613	5.75658	2.43297
614	5.75573	2.43617
615	5.79215	2.44413
616	5.74749	2.45043
617	5.73578	2.44885
618	5.72538	2.44404
619	5.69681	2.44389
620	5.728	2.4443
621	5.72953	2.45327
622	5.73232	2.46168
623	5.77613	2.46451
624	5.77436	2.46164
625	5.78345	2.46393
626	5.7518	2.47146
627	5.73823	2.47679
628	5.72885	2.48695
629	5.73709	2.48767
630	5.73493	2.48571
631	5.71913	2.48313
632	5.71067	2.48139
633	5.73663	2.48702
634	5.74664	2.48664
635	5.76828	2.49047
636	5.76828	2.48703
637	5.78299	2.49185
638	5.80601	2.49136
639	5.74317	2.49304
640	5.7163	2.49008
641	5.73447	2.49419
642	5.74186	2.49611
643	5.77436	2.49998
644	5.70243	2.49974
645	5.71368	2.50267
646	5.7488	2.5021
647	5.75534	2.50619
648	5.76828	2.51927
649	5.74402	2.52422
650	5.74664	2.52771
651	5.76482	2.53354
652	5.72839	2.53304
653	5.69073	2.5396
654	5.73794	2.54049
655	5.7501	2.54453
656	5.76135	2.55497
657	5.77521	2.55793
658	5.79993	2.55738
659	5.73362	2.55903
660	5.73709	2.56545
661	5.76482	2.56789
662	5.76351	2.57643
663	5.75163	2.57619
664	5.78413	2.57793
665	5.76612	2.58274
666	5.78045	2.58269
667	5.76527	2.58439
668	5.78777	2.58337
669	5.76789	2.58286
670	5.79777	2.57928
671	5.7813	2.57633
672	5.75226	2.57245
673	5.7796	2.57385
674	5.78437	2.57804
675	5.76743	2.58386
676	5.74795	2.58691
677	5.75534	2.59008
678	5.73578	2.59156
679	5.77334	2.59116
680	5.77744	2.59334
681	5.75834	2.59416
682	5.77221	2.59842
683	5.78476	2.60321
684	5.76181	2.60046
685	5.77266	2.59873
686	5.75403	2.59654
687	5.74494	2.59966
688	5.72499	2.60144
689	5.78045	2.60806
690	5.76959	2.60579
691	5.75703	2.60725
692	5.77436	2.61388
693	5.75834	2.61262
694	5.76743	2.60963
695	5.73493	2.60948
696	5.77221	2.60814
697	5.72669	2.60796
698	5.76658	2.6105
699	5.73193	2.61614
700	5.77266	2.61793
701	5.75788	2.61757
702	5.76312	2.61548
703	5.77351	2.61885
704	5.74749	2.62544
705	5.74186	2.6238
706	5.77521	2.63468
707	5.77868	2.64116
708	5.79215	2.64381
709	5.76743	2.64462
710	5.75488	2.64742
711	5.78738	2.65176
712	5.8017	2.65779
713	5.81726	2.66086
714	5.7605	2.66296
715	5.74225	2.66713
716	5.80863	2.66524
717	5.79862	2.67243
718	5.81726	2.67173
719	5.78823	2.66746
720	5.78738	2.66296
721	5.77567	2.66523
722	5.7518	2.66704
723	5.7913	2.66782
724	5.78999	2.67893
725	5.76442	2.68121
726	5.76527	2.67997
727	5.7605	2.67495
728	5.7813	2.68322
729	5.76447	2.68637
730	5.75965	2.68453
731	5.77221	2.6893
732	5.79647	2.69659
733	5.7813	2.69657
734	5.77766	2.69378
735	5.76697	2.6933
736	5.75817	2.69686
737	5.74402	2.70044
738	5.74448	2.69781
739	5.73794	2.70022
740	5.77914	2.69338
741	5.73886	2.69419
742	5.79215	2.70208
743	5.76004	2.70269
744	5.72606	2.70531
745	5.74487	2.71326
746	5.76959	2.72107
747	5.78738	2.72776
748	5.80124	2.73236
749	5.79993	2.73118
750	5.7605	2.72702
751	5.79777	2.73177
752	5.76874	2.73346
753	5.79777	2.74211
754	5.79038	2.74007
755	5.77914	2.73423
756	5.77044	2.73896
757	5.80255	2.74363
758	5.76397	2.74443
759	5.79777	2.7388
760	5.81595	2.74241
761	5.76333	2.74744
762	5.79431	2.75186
763	5.7843	2.75362
764	5.81425	2.75606
765	5.793	2.75973
766	5.79152	2.76412
767	5.81641	2.76312
768	5.77783	2.76237
769	5.78345	2.76851
770	5.79385	2.77085
771	5.78823	2.77482
772	5.76482	2.7725
773	5.74618	2.77202
774	5.77681	2.77581
775	5.74925	2.77631
776	5.75442	2.78439
777	5.7709	2.78413
778	5.76096	2.78715
779	5.78306	2.79269
780	5.74664	2.79518
781	5.80255	2.79013
782	5.76397	2.79234
783	5.84414	2.78816
784	5.80107	2.78723
785	5.82511	2.78342
786	5.78391	2.77675
787	5.76959	2.7756
788	5.78738	2.77134
789	5.77465	2.77407
790	5.78738	2.77876
791	5.76942	2.7829
792	5.78352	2.77774
793	5.77737	2.77827
794	5.78823	2.77762
795	5.77136	2.77557
796	5.78437	2.78171
797	5.8034	2.78833
798	5.79084	2.78502
799	5.78738	2.78813
800	5.77005	2.78724
801	5.79647	2.78989
802	5.75658	2.79755
803	5.81033	2.79682
804	5.80471	2.79575
805	5.78653	2.79646
806	5.7809	2.79188
807	5.77136	2.78992
808	5.77744	2.78989
809	5.77698	2.79554
810	5.78522	2.79653
811	5.81556	2.80045
812	5.74993	2.80151
813	5.76266	2.79935
814	5.77005	2.79949
815	5.7843	2.80538
816	5.79647	2.81438
817	5.81641	2.81657
818	5.793	2.81344
819	5.82249	2.81587
820	5.84414	2.81381
821	5.81295	2.81756
822	5.81595	2.8179
823	5.78214	2.81928
824	5.79647	2.82126
825	5.81641	2.8183
826	5.81726	2.81495
827	5.81988	2.81362
828	5.84891	2.81734
829	5.76595	2.82067
830	5.78045	2.82534
831	5.78869	2.82344
832	5.80039	2.82669
833	5.75619	2.82676
834	5.793	2.83054
835	5.83636	2.83569
836	5.8255	2.83337
837	5.79254	2.83396
838	5.8151	2.83725
839	5.81595	2.83775
840	5.80948	2.84415
841	5.78476	2.84324
842	5.82073	2.84136
843	5.80078	2.84107
844	5.81641	2.84267
845	5.79038	2.83688
846	5.82164	2.83501
847	5.82681	2.83555
848	5.84414	2.83536
849	5.81857	2.8393
850	5.77567	2.84126
851	5.77567	2.84212
852	5.78175	2.84242
853	5.8476	2.85374
854	5.7976	2.85707
855	5.81425	2.86251
856	5.79714	2.85727
857	5.81988	2.85692
858	5.77221	2.86297
859	5.79993	2.86604
860	5.77999	2.86282
861	5.78345	2.8651
862	5.7826	2.86519
863	5.80471	2.86251
864	5.80948	2.86411
865	5.77783	2.86258
866	5.77005	2.86643
867	5.78345	2.87425
868	5.78175	2.88091
869	5.78823	2.88519
870	5.81033	2.88588
871	5.77635	2.88314
872	5.81033	2.88383
873	5.81988	2.882
874	5.81249	2.88797
875	5.80948	2.89479
876	5.81295	2.9013
877	5.79477	2.90243
878	5.78175	2.89841
879	5.79777	2.90012
880	5.79777	2.89956
881	5.79908	2.89687
882	5.82766	2.89353
883	5.77221	2.88942
884	5.7826	2.88605
885	5.76181	2.88588
886	5.74402	2.89239
887	5.8017	2.89488
888	5.81857	2.89597
889	5.81772	2.90098
890	5.82596	2.89787
891	5.82596	2.90132
892	5.77436	2.90663
893	5.78214	2.9105
894	5.76874	2.91132
895	5.80124	2.91583
896	5.7826	2.91362
897	5.78653	2.90899
898	5.81641	2.91509
899	5.78692	2.91658
900	5.81295	2.92041
901	5.81556	2.92651
902	5.80556	2.93396
903	5.80516	2.93874
904	5.77436	2.93718
905	5.81772	2.94171
906	5.81641	2.94681
907	5.8476	2.95117
908	5.81295	2.95379
909	5.80471	2.95035
910	5.81295	2.95291
911	5.80948	2.95553
912	5.80124	2.95921
913	5.80863	2.9635
914	5.82879	2.96703
915	5.82118	2.9715
916	5.81379	2.9692
917	5.80902	2.97258
918	5.7993	2.97643
919	5.78738	2.97585
920	5.80124	2.97576
921	5.78391	2.98097
922	5.80386	2.98224
923	5.80732	2.9816
924	5.82465	2.97846
925	5.85153	2.98853
926	5.82812	2.99151
927	5.77868	2.99169
928	5.78953	2.99215
929	5.7488	2.99098
930	5.79732	2.99935
931	5.80863	2.99931
932	5.80948	3.00623
933	5.79084	3.0066
934	5.82812	3.00382
935	5.81726	3.00608
936	5.81641	3.01184
937	5.76959	3.00721
938	5.80471	3.00218
939	5.81033	3.01222
940	5.84675	3.01896
941	5.81641	3.01778
942	5.82681	3.0195
943	5.84329	3.01671
944	5.84283	3.02882
945	5.8446	3.03288
946	5.8476	3.0283
947	5.82681	3.03318
948	5.86493	3.03772
949	5.84891	3.04345
950	5.83328	3.04622
951	5.82288	3.0537
952	5.85107	3.05459
953	5.81425	3.05642
954	5.79346	3.05367
955	5.81079	3.05567
956	5.81379	3.05132
957	5.79431	3.05278
958	5.8151	3.0486
959	5.78738	3.04851
960	5.7913	3.04652
961	5.80209	3.04648
962	5.82203	3.04417
963	5.79862	3.04108
964	5.793	3.03784
965	5.77136	3.04046
966	5.80386	3.04528
967	5.82249	3.04968
968	5.78522	3.04947
969	5.81425	3.05545
970	5.81988	3.05912
971	5.82897	3.06102
972	5.82465	3.06166
973	5.84891	3.06515
974	5.84198	3.06775
975	5.82681	3.06802
976	5.83289	3.06575
977	5.82465	3.07167
978	5.808	3.07144
979	5.82925	3.07657
980	5.84891	3.07791
981	5.86408	3.08082
982	5.83721	3.08636
983	5.82766	3.08523
984	5.82727	3.08322
985	5.82596	3.08602
986	5.86624	3.08336
987	5.86624	3.08668
988	5.8446	3.095
989	5.83459	3.09471
990	5.81772	3.10234
991	5.81556	3.09803
992	5.82419	3.0988
993	5.87186	3.09981
994	5.8667	3.09818
995	5.83766	3.10299
996	5.88749	3.10778
997	5.85022	3.1067
998	5.84481	3.10724
999	5.81903	3.10821
1000	5.8509	3.10645
1001	5.80255	3.1124
1002	5.81249	3.11196
1003	5.82203	3.11603
1004	5.82073	3.11923
1005	5.83636	3.11479
1006	5.8359	3.11692
1007	5.82596	3.12052
1008	5.84198	3.12388
1009	5.82897	3.1247
1010	5.82681	3.12239
1011	5.81295	3.11592
1012	5.79993	3.10961
1013	5.79993	3.11091
1014	5.82897	3.11634
1015	5.80902	3.11714
1016	5.81857	3.11936
1017	5.76612	3.11722
1018	5.84891	3.11824
1019	5.84806	3.12515
1020	5.82942	3.13474
1021	5.84545	3.13054
1022	5.79215	3.1339
1023	5.77999	3.13361
1024	5.78823	3.13856
1025	5.7826	3.14244
1026	5.81641	3.14174
1027	5.79215	3.14317
1028	5.80255	3.14502
1029	5.83158	3.14773
1030	5.86192	3.14907
1031	5.84113	3.14797
1032	5.83636	3.156
1033	5.84198	3.15533
1034	5.83505	3.1559
1035	5.86539	3.15152
1036	5.84152	3.15106
1037	5.86192	3.15613
1038	5.83027	3.1603
1039	5.82681	3.15986
1040	5.82249	3.16136
1041	5.83027	3.16573
1042	5.8771	3.16502
1043	5.83636	3.16349
1044	5.84414	3.17007
1045	5.8184	3.17216
1046	5.8255	3.17607
1047	5.82317	3.1754
1048	5.79777	3.17088
1049	5.82186	3.17349
1050	5.83982	3.17747
1051	5.85368	3.1803
1052	5.83374	3.17983
1053	5.83851	3.18683
1054	5.82942	3.19453
1055	5.85284	3.20254
1056	5.80601	3.20299
1057	5.84067	3.20689
1058	5.84067	3.2024
1059	5.82118	3.1999
1060	5.80686	3.20211
1061	5.84545	3.20703
1062	5.83982	3.20757
1063	5.85453	3.21192
1064	5.85715	3.21423
1065	5.86062	3.21128
1066	5.81988	3.20887
1067	5.8359	3.21143
1068	5.82897	3.20933
1069	5.86493	3.2146
1070	5.83721	3.21401
1071	5.8459	3.21689
1072	5.85107	3.22372
1073	5.86408	3.22442
1074	5.85715	3.22253
1075	5.85238	3.22891
1076	5.86192	3.23198
1077	5.84675	3.23471
1078	5.85368	3.23345
1079	5.86062	3.23594
1080	5.86493	3.2345
1081	5.82118	3.2384
1082	5.86192	3.24008
1083	5.84891	3.24196
1084	5.83505	3.23965
1085	5.81857	3.23696
1086	5.85022	3.23717
1087	5.85284	3.23607
1088	5.87016	3.23604
1089	5.85238	3.2389
1090	5.84545	3.23941
1091	5.84414	3.24394
1092	5.84414	3.24667
1093	5.81857	3.24556
1094	5.80948	3.24442
1095	5.83243	3.24584
1096	5.8684	3.24715
1097	5.80516	3.24451
1098	5.87579	3.24627
1099	5.86755	3.2538
1100	5.8446	3.25238
1101	5.83805	3.25396
1102	5.82419	3.25772
1103	5.83112	3.2589
1104	5.80556	3.26053
1105	5.79908	3.25819
1106	5.83243	3.26015
1107	5.8151	3.25953
1108	5.83505	3.2659
1109	5.85368	3.26542
1110	5.858	3.27107
1111	5.83636	3.26891
1112	5.83027	3.27054
1113	5.86755	3.27225
1114	5.8359	3.27451
1115	5.84806	3.2871
1116	5.79692	3.28732
1117	5.83459	3.28381
1118	5.82812	3.28493
1119	5.81425	3.28429
1120	5.81772	3.28632
1121	5.86408	3.29228
1122	5.80686	3.29423
1123	5.80601	3.291
1124	5.81641	3.28773
1125	5.81033	3.28654
1126	5.81295	3.29083
1127	5.80471	3.2943
1128	5.82465	3.29727
1129	5.84414	3.30184
1130	5.82596	3.30266
1131	5.79038	3.30356
1132	5.80124	3.30812
1133	5.82334	3.30871
1134	5.85584	3.31509
1135	5.8238	3.31696
1136	5.85192	3.31964
1137	5.81942	3.31863
1138	5.84329	3.32029
1139	5.83505	3.32276
1140	5.87101	3.32555
1141	5.86971	3.32834
1142	5.82942	3.33125
1143	5.87101	3.32941
1144	5.83505	3.34267
1145	5.85022	3.34402
1146	5.84675	3.34491
1147	5.86062	3.34528
1148	5.85323	3.34749
1149	5.82419	3.34287
1150	5.83982	3.34649
1151	5.84675	3.34433
1152	5.81726	3.34467
1153	5.82812	3.34468
1154	5.82942	3.34156
