2000	0.857228
4000	0.892935
6000	0.911756
8000	0.944142
10000	0.965388
12000	0.986675
14000	1.010858
16000	1.028328
18000	1.038483
20000	1.068212
22000	1.076056
24000	1.086518
26000	1.114723
28000	1.138478
30000	1.158138
32000	1.171341
34000	1.183533
36000	1.203461
38000	1.222029
40000	1.247407
42000	1.267503
44000	1.286143
46000	1.303362
48000	1.324860
50000	1.333632
52000	1.352573
54000	1.381309
56000	1.407712
58000	1.422016
60000	1.435418
62000	1.451862
64000	1.469422
66000	1.495166
68000	1.502014
70000	1.523289
72000	1.534083
74000	1.529188
76000	1.545037
78000	1.567556
80000	1.578181
82000	1.577669
84000	1.596012
86000	1.611922
88000	1.627370
90000	1.655699
92000	1.674453
94000	1.683282
96000	1.690567
98000	1.697540
100000	1.712484
102000	1.734247
104000	1.752198
106000	1.766918
108000	1.786486
110000	1.786402
112000	1.804398
114000	1.822535
116000	1.833412
118000	1.848473
120000	1.865587
122000	1.868328
124000	1.884968
126000	1.899619
128000	1.903510
130000	1.919881
132000	1.932092
134000	1.946139
136000	1.957903
138000	1.967628
140000	1.989961
142000	1.997566
144000	2.005116
146000	2.024799
148000	2.032001
150000	2.041040
152000	2.051037
154000	2.061585
156000	2.073997
158000	2.090859
160000	2.107754
162000	2.114249
164000	2.135665
166000	2.127843
168000	2.147551
170000	2.172008
172000	2.193131
174000	2.208075
176000	2.224286
178000	2.244531
180000	2.272344
182000	2.271903
184000	2.279501
186000	2.283440
188000	2.298752
190000	2.312149
192000	2.330120
194000	2.344332
196000	2.352904
198000	2.353044
200000	2.371307
202000	2.386125
204000	2.389452
206000	2.398331
208000	2.407694
210000	2.413322
212000	2.434992
214000	2.454934
216000	2.474323
218000	2.475690
220000	2.499366
222000	2.510377
224000	2.523635
226000	2.548118
228000	2.549356
230000	2.562381
232000	2.585954
234000	2.600980
236000	2.607727
238000	2.613284
240000	2.634888
242000	2.651343
244000	2.663201
246000	2.653846
248000	2.650890
250000	2.669094
252000	2.685791
254000	2.690357
256000	2.716258
258000	2.720672
260000	2.721695
262000	2.739137
264000	2.744231
266000	2.758755
268000	2.758757
270000	2.761438
272000	2.784172
274000	2.804389
276000	2.819711
278000	2.828158
280000	2.833316
282000	2.861140
284000	2.869069
286000	2.882201
288000	2.873324
290000	2.878456
292000	2.888720
294000	2.889639
296000	2.890044
298000	2.904760
300000	2.906810
302000	2.909930
304000	2.924956
306000	2.926979
308000	2.932715
310000	2.949111
312000	2.966410
314000	2.973171
316000	2.988878
318000	3.003817
320000	3.011161
322000	3.013881
324000	3.021503
326000	3.024124
328000	3.034988
330000	3.048126
332000	3.047421
334000	3.059483
336000	3.053675
338000	3.074739
340000	3.084896
342000	3.096789
344000	3.108993
346000	3.123775
348000	3.146593
350000	3.143030
352000	3.144372
354000	3.160005
356000	3.161688
358000	3.174003
360000	3.175325
362000	3.199048
364000	3.200174
366000	3.204414
368000	3.212850
370000	3.225072
372000	3.230667
374000	3.241527
376000	3.241230
378000	3.244312
380000	3.251145
382000	3.257094
384000	3.265735
386000	3.281818
388000	3.282904
390000	3.295462
392000	3.292991
394000	3.307360
396000	3.327393
398000	3.328188
400000	3.333760
402000	3.344030
404000	3.352040
406000	3.366991
408000	3.376883
410000	3.389396
412000	3.389775
414000	3.412930
416000	3.424018
418000	3.425239
420000	3.445572
422000	3.455674
424000	3.468565
426000	3.470408
428000	3.487371
430000	3.500622
432000	3.515734
434000	3.512123
436000	3.511497
438000	3.517596
440000	3.512827
442000	3.543879
444000	3.555550
446000	3.564592
448000	3.587982
450000	3.586596
452000	3.581433
454000	3.587403
456000	3.602186
458000	3.595260
460000	3.595752
462000	3.607415
464000	3.610251
466000	3.627812
468000	3.635427
470000	3.647958
472000	3.643567
474000	3.648543
476000	3.659903
478000	3.662975
480000	3.663842
482000	3.675588
484000	3.682220
486000	3.687525
488000	3.685492
490000	3.692600
492000	3.693521
494000	3.706950
496000	3.714048
498000	3.725410
500000	3.733247
502000	3.741692
504000	3.761123
506000	3.759578
508000	3.776884
510000	3.777434
512000	3.789482
514000	3.792792
516000	3.794137
518000	3.799136
520000	3.809067
522000	3.817453
524000	3.822411
526000	3.836294
528000	3.832305
530000	3.839224
532000	3.841663
534000	3.844559
536000	3.856523
538000	3.848721
540000	3.846456
542000	3.847775
544000	3.860603
546000	3.857580
548000	3.873422
550000	3.881331
552000	3.887247
554000	3.891066
556000	3.895445
558000	3.893460
560000	3.899587
562000	3.885735
564000	3.904315
566000	3.908799
568000	3.917079
570000	3.929230
572000	3.920314
574000	3.920290
576000	3.924788
578000	3.942609
580000	3.948860
582000	3.949545
584000	3.950810
586000	3.962231
588000	3.955791
590000	3.963357
592000	3.960517
594000	3.976327
596000	3.988967
598000	4.006950
600000	3.996608
602000	4.010079
604000	4.012281
606000	4.024122
608000	4.024640
610000	4.037663
612000	4.035142
614000	4.023422
616000	4.043147
618000	4.051777
620000	4.058005
622000	4.071324
624000	4.071365
626000	4.082402
628000	4.083571
630000	4.105112
632000	4.117283
634000	4.117899
636000	4.116484
638000	4.107317
640000	4.103457
642000	4.106630
644000	4.113116
646000	4.107117
648000	4.092668
650000	4.089327
652000	4.086017
654000	4.074624
656000	4.075945
658000	4.072407
660000	4.076426
662000	4.079577
664000	4.091906
666000	4.084889
668000	4.095608
670000	4.102040
672000	4.114372
674000	4.118695
676000	4.129169
678000	4.133427
680000	4.127743
682000	4.129962
684000	4.147262
686000	4.162977
688000	4.161915
690000	4.168026
692000	4.168948
694000	4.178186
696000	4.167057
698000	4.182769
700000	4.184609
702000	4.182131
704000	4.184309
706000	4.185919
708000	4.189562
710000	4.205869
712000	4.202995
714000	4.206697
716000	4.202519
718000	4.196856
720000	4.193977
722000	4.204426
724000	4.209785
726000	4.216452
728000	4.219223
730000	4.235339
732000	4.234036
734000	4.235523
736000	4.246256
738000	4.251478
740000	4.266657
742000	4.279177
744000	4.287782
746000	4.302341
748000	4.305468
750000	4.320041
752000	4.327347
754000	4.324942
756000	4.319591
758000	4.329882
760000	4.335748
762000	4.342417
764000	4.342649
766000	4.348118
768000	4.349511
770000	4.359162
772000	4.372401
774000	4.386066
776000	4.387456
778000	4.403319
780000	4.396704
782000	4.403137
784000	4.425910
786000	4.435700
788000	4.432748
790000	4.433878
792000	4.438702
794000	4.449790
796000	4.451939
798000	4.458198
800000	4.466514
802000	4.471456
804000	4.479488
806000	4.486807
808000	4.502933
810000	4.498271
812000	4.506148
814000	4.501192
816000	4.494260
818000	4.503612
820000	4.505961
822000	4.493588
824000	4.506423
826000	4.509639
828000	4.518620
830000	4.523294
832000	4.517638
834000	4.508868
836000	4.501610
838000	4.509183
840000	4.515814
842000	4.515129
844000	4.504063
846000	4.508180
848000	4.508671
850000	4.521723
852000	4.528787
854000	4.537464
856000	4.552377
858000	4.551523
860000	4.565464
862000	4.569882
864000	4.586956
866000	4.602149
868000	4.605947
870000	4.605595
872000	4.622546
874000	4.631312
876000	4.636523
878000	4.647393
880000	4.641824
882000	4.658578
884000	4.649605
886000	4.661106
888000	4.665359
890000	4.678689
892000	4.690889
894000	4.708321
896000	4.701431
898000	4.706872
900000	4.701762
902000	4.701695
904000	4.710691
906000	4.706407
908000	4.701442
910000	4.708318
912000	4.718806
914000	4.727252
916000	4.734920
918000	4.737465
920000	4.740005
